artwork.id,artwork.title,year,artwork.medium,movement.era.id,movement.era.name,movement.id,movement.name
8708,The Crowd,1915,Oil paint and graphite on canvas,8,20th century 1900-1945,322,Vorticism
11343,The City of the Circle and the Square,1963,Painted aluminium,415,20th century post-1945,425,Independent Group
9102,Light Dynamo,1963,"Aluminium, glass, wood and motor",415,20th century post-1945,12072,Kinetic Art
11513,Le Grand Jour,1938,Oil paint on canvas,8,20th century 1900-1945,1688,British Surrealism
8788,Professor Richard Cassirer,1918,Oil paint on canvas,350,19th century,357,Impressionism
13155,Abstract Multicoloured Design,1915,"Gouache, watercolour and graphite on paper",8,20th century 1900-1945,322,Vorticism
4263,Oak Rhythm,1925,Wood,8,20th century 1900-1945,303,Direct Carving
11342,Conjectures to Identity,1963,Printed papers and card on paper,415,20th century post-1945,1683,British Pop
11342,Conjectures to Identity,1963,Printed papers and card on paper,415,20th century post-1945,425,Independent Group
6030,Three Forms,1935,Serravezza marble on marble base,8,20th century 1900-1945,16667,Abstraction-Création
6030,Three Forms,1935,Serravezza marble on marble base,8,20th century 1900-1945,298,Constructivism
6030,Three Forms,1935,Serravezza marble on marble base,8,20th century 1900-1945,303,Direct Carving
6030,Three Forms,1935,Serravezza marble on marble base,8,20th century 1900-1945,319,Seven and Five
6030,Three Forms,1935,Serravezza marble on marble base,8,20th century 1900-1945,321,Unit One
13645,Horizontal Movement,1963,"Oil paint on chipboard, nylon thread and iron rod",415,20th century post-1945,435,Optical Art
1238,The Mud Bath,1914,Oil paint on canvas,8,20th century 1900-1945,322,Vorticism
9152,Winter Criminal Term,1963,Gouache and printed paper on paper,8,20th century 1900-1945,1688,British Surrealism
5362,November 22nd No. 3,1964,"Oil paint, charcoal and graphite on canvas and hardboard",415,20th century post-1945,437,Pop Art
15659,White Field,1964,Painted nails on canvas and board,415,20th century post-1945,435,Optical Art
4527,Around the Blues,1957,Oil paint and acrylic paint on canvas,415,20th century post-1945,416,Abstract Expressionism
6031,Single Form (Eikon),1937,Bronze,8,20th century 1900-1945,298,Constructivism
6031,Single Form (Eikon),1937,Bronze,8,20th century 1900-1945,321,Unit One
8768,Andromeda,1962,Acrylic paint on canvas,415,20th century post-1945,430,Minimalism
11474,"Relief Construction in White, Black and Maroon",1962,Painted wood and Perspex,415,20th century post-1945,419,British Constructivism
8707,Vorticist Composition,1915,Gouache and chalk on paper,8,20th century 1900-1945,322,Vorticism
16510,Morning after Rain,1923,Oil paint on canvas,8,20th century 1900-1945,305,Expressionism
13018,Painted Unit Relief,1963,Painted wood,415,20th century post-1945,419,British Constructivism
9158,Man with a Newspaper,1928,Oil paint on canvas,8,20th century 1900-1945,320,Surrealism
13154,Abstract Composition in Blue and Yellow,1915,"Graphite, chalk, paper and watercolour on paper",8,20th century 1900-1945,322,Vorticism
13153,Monochrome Abstract Composition,1915,"Ink, watercolour and graphite on paper",8,20th century 1900-1945,322,Vorticism
23904,Thames Wharves and Barges,NA,Chalk on paper,290,18th century,345,Picturesque
23773,After Claude,NA,"Graphite, ink, watercolour and gouache on paper",290,18th century,345,Picturesque
23906,An Ancient Castle. Sketching Society Subject,1807,Graphite and watercolour on paper,350,19th century,364,Romanticism
23802,Design for a Ceiling with Curved Ends. Verso: Numerous Designs for the Central Motif,NA,Ink and graphite on paper. Verso: ink on paper,289,16th and 17th century,398,Baroque
23777,Classical Landscape,NA,"Graphite, watercolour and ink on paper",290,18th century,344,Neo-Classicism
66720,Well Done!,1987,"Wooden tea chesy, steel frying pan, steel bacon, steel fork and copper burner funnel",415,20th century post-1945,1682,New British Sculpture
75,Homage to Franco!!!,1937,Graphite on paper,8,20th century 1900-1945,12699,Socialist Realism
66694,Work No. 232: the whole world + the work = the whole world,2000,Neon lights and metal,415,20th century post-1945,421,Conceptual Art
74,The Tournament,1937,Ink on paper,8,20th century 1900-1945,12699,Socialist Realism
46,The Four Horsemen of the Apocalypse,1937,Ink on paper,8,20th century 1900-1945,12699,Socialist Realism
17835,The Quest,1938,Oil paint on board,8,20th century 1900-1945,312,Neo-Romanticism
76,The Cock Fighters,1950,Oil paint on canvas,8,20th century 1900-1945,12699,Socialist Realism
152,The Womaniser,1966,"Metal chair, vinyl cylinder, aluminium legs, plastic head, plastic breasts, rubber gloves, air-compressor and other mate",415,20th century post-1945,12072,Kinetic Art
66675,Rocky,1976,"Video, monitor, colour and sound and 11 works on paper, graphite",415,20th century post-1945,16666,Abject art
77,Return from the Market,1953,Oil paint on canvas,8,20th century 1900-1945,12699,Socialist Realism
22667,Landscape,NA,Chalk on paper,350,19th century,362,Norwich School
22389,Cattle on the Ridge of a Hill,NA,Graphite and watercolour on paper,350,19th century,368,Shoreham / The Ancients
76405,L'Enigme d'Isidore Ducasse,1920,"Sewing machine, wool and string",8,20th century 1900-1945,300,Dada
76405,L'Enigme d'Isidore Ducasse,1920,"Sewing machine, wool and string",8,20th century 1900-1945,320,Surrealism
71015,Killing Time,1994,"Video, 4 projections, colour and sound (mono)",415,20th century post-1945,11857,Young British Artists (YBA)
76313,Model for Sculpture for Waterloo Bridge,1947,Portland stone,415,20th century post-1945,441,St Ives School
78519,The Pilgrim's Way,1971,"Photograph, black and white, on paper with dry transfer print mounted onto board",415,20th century post-1945,429,Land Art
74195,Abstract Composition,1934,Oil paint on canvas,8,20th century 1900-1945,16667,Abstraction-Création
124,Shot Bird,1959,Bronze,415,20th century post-1945,424,Geometry of Fear
76303,The Lovers,1933,Lead and rope,8,20th century 1900-1945,300,Dada
76303,The Lovers,1933,Lead and rope,8,20th century 1900-1945,320,Surrealism
75479,Boats at Rest in Mount's Bay,NA,Oil paint on board,8,20th century 1900-1945,1690,Naive
75479,Boats at Rest in Mount's Bay,NA,Oil paint on board,415,20th century post-1945,441,St Ives School
77653,Dissolving Yellow,2001,"3 works on plywood, acrylic paint",415,20th century post-1945,435,Optical Art
121,Spring 'Seasons' Cock,1956,Bronze,415,20th century post-1945,424,Geometry of Fear
77075,Dark Landscape,1954,Oil paint on hardboard,415,20th century post-1945,441,St Ives School
68531,1922 (bread),1922,Oil paint on canvas,415,20th century post-1945,441,St Ives School
76933,Show Your Wound,1977,6 photographic negatives,415,20th century post-1945,421,Conceptual Art
71045,Ce qui manque à nous tous,1927,"Clay, glass and wire",8,20th century 1900-1945,300,Dada
71045,Ce qui manque à nous tous,1927,"Clay, glass and wire",8,20th century 1900-1945,320,Surrealism
77607,Riverbed,1959,Oil paint on canvas,415,20th century post-1945,441,St Ives School
76407,Pincushion to Serve as Fetish,1965,"Velvet, plastic funnel, metal pins, sawdust and wool",8,20th century 1900-1945,320,Surrealism
74193,Untitled,1937,Steel,8,20th century 1900-1945,16667,Abstraction-Création
74193,Untitled,1937,Steel,8,20th century 1900-1945,298,Constructivism
74197,"Construction, Intersection",1934,Oil paint and wooden dowels on canvas,8,20th century 1900-1945,319,Seven and Five
76406,Some Roses and Their Phantoms,1952,Oil paint on canvas,8,20th century 1900-1945,320,Surrealism
26233,Untitled,1990,"Aluminium, steel and acrylic",415,20th century post-1945,430,Minimalism
71536,Portrait of David Hockney in a Hollywood Spanish Interior,1965,"Acrylic paint, graphite and ink on canvas",415,20th century post-1945,1683,British Pop
76408,Nue couchée,1969,"Cotton textile, cardboard, 7 table tennis balls, wool and thread",8,20th century 1900-1945,320,Surrealism
120,Startled Bird,1955,Bronze,415,20th century post-1945,424,Geometry of Fear
71849,The Billiard Table,1945,Oil paint and sand on canvas,8,20th century 1900-1945,299,Cubism
123,Fallen Bird,1958,Bronze,415,20th century post-1945,424,Geometry of Fear
76763,"Portrait of Mary Hill, Lady Killigrew",1638,Oil paint on canvas,289,16th and 17th century,412,Early Stuart
76763,"Portrait of Mary Hill, Lady Killigrew",1638,Oil paint on canvas,289,16th and 17th century,406,"Netherlands-trained, working in Britain"
77219,Six Foot Balance with Four Pounds of Paper,1970,"Steel, lead, brass and lithograph on paper",415,20th century post-1945,421,Conceptual Art
71347,Emak Bakia,1926,Wood and horse hair on wooden base,8,20th century 1900-1945,300,Dada
71347,Emak Bakia,1926,Wood and horse hair on wooden base,8,20th century 1900-1945,320,Surrealism
78440,Terra/Mare (Collaboration with Pamela Campion),1973,"Textile, wool and cotton thread",415,20th century post-1945,421,Conceptual Art
74235,Foliage with Orange Caterpillar,1974,Gouache and charcoal on paper,415,20th century post-1945,441,St Ives School
81058,Sparring Partners,1919,Watercolour and graphite on paper,8,20th century 1900-1945,309,Group X
81058,Sparring Partners,1919,Watercolour and graphite on paper,8,20th century 1900-1945,322,Vorticism
78710,The Doll,1936,"Photograph, gelatin silver print on paper",8,20th century 1900-1945,320,Surrealism
80248,Moebius Strip,1971,"Wood, metal, plywood and alkyd paint",415,20th century post-1945,419,British Constructivism
24727,[title not known],NA,Graphite and watercolour on paper,290,18th century,344,Neo-Classicism
80229,Fountain,1951,Steel and copper alloy,415,20th century post-1945,425,Independent Group
81057,The Perfect Place to Grow,2001,"Wooden birdhouse with metal roof, wooden steps, wooden trestle, plastic watering can, plants and film, Super 8, shown as",415,20th century post-1945,11857,Young British Artists (YBA)
78496,KY,NA,Wood on wooden base,415,20th century post-1945,421,Conceptual Art
72,Bombed Women and Searchlights,1940,Oil paint on canvas,8,20th century 1900-1945,293,Artists International Association
72,Bombed Women and Searchlights,1940,Oil paint on canvas,8,20th century 1900-1945,1688,British Surrealism
72,Bombed Women and Searchlights,1940,Oil paint on canvas,8,20th century 1900-1945,10525,British War Art
78426,Lead Us,1968,Wood,415,20th century post-1945,421,Conceptual Art
74229,"This Extraordinary Year, 1945",1944,"Oil paint, crayon and ink on paper",8,20th century 1900-1945,312,Neo-Romanticism
70100,Pierced Hemisphere II,1937,Hoptonwood stone on Portland stone base,8,20th century 1900-1945,16667,Abstraction-Création
70100,Pierced Hemisphere II,1937,Hoptonwood stone on Portland stone base,8,20th century 1900-1945,298,Constructivism
78670,Assembly,1991,Powder-coated steel and PVC,415,20th century post-1945,1682,New British Sculpture
70,Portrait of a Worker,1930,Oil paint on canvas,8,20th century 1900-1945,293,Artists International Association
77222,Complexities of Man,1951,Steel and stone,415,20th century post-1945,424,Geometry of Fear
73,Blitz: Plane Flying,1940,Oil paint on canvas,8,20th century 1900-1945,293,Artists International Association
73,Blitz: Plane Flying,1940,Oil paint on canvas,8,20th century 1900-1945,1688,British Surrealism
73,Blitz: Plane Flying,1940,Oil paint on canvas,8,20th century 1900-1945,10525,British War Art
74234,Two Dogs,1973,Gouache and charcoal on paper,415,20th century post-1945,441,St Ives School
81059,Narcissus,1948,Ink on paper,415,20th century post-1945,1666,School of London
24728,[title not known],NA,Graphite and ink on paper,290,18th century,344,Neo-Classicism
78431,Sea / Land Sundial,1970,Glass on wooden base,415,20th century post-1945,421,Conceptual Art
27378,Zonnebeke,1918,Oil paint on canvas,8,20th century 1900-1945,10525,British War Art
27275,Trouser - Word Piece,1972,"2 photographs, gelatin silver print on paper",415,20th century post-1945,421,Conceptual Art
27126,Sketch from Titian's 'Bacchus and Ariadne',1970,Graphite on paper,415,20th century post-1945,1666,School of London
27119,Sketch from Titian's 'Bacchus and Ariadne',1970,Graphite on paper,415,20th century post-1945,1666,School of London
27088,Jazzmen,1961,Printed papers on canvas,415,20th century post-1945,434,Nouveau Réalisme
27240,Portrait of the Artist as a Shadow of his Former Self,1969,"Photograph, colour, Cibachrome print, on paper",415,20th century post-1945,421,Conceptual Art
27120,Tracey Emin C.V.,1995,Ink on paper,415,20th century post-1945,12081,Feminist Art
27120,Tracey Emin C.V.,1995,Ink on paper,415,20th century post-1945,11857,Young British Artists (YBA)
27062,Indestructible Object,1923,"Wooden metronome and photograph, black and white, on paper",8,20th century 1900-1945,320,Surrealism
27324,Tracey Emin C.V. Cunt Vernacular,1997,"Video, projection, colour and sound (stereo)",415,20th century post-1945,11857,Young British Artists (YBA)
27091,Lines in Space No. 3,1936,Cotton threads and canvas on board,8,20th century 1900-1945,298,Constructivism
27321,afro,2000,Graphite on paper,415,20th century post-1945,11857,Young British Artists (YBA)
27099,Sketch from Sickert's 'Lady Martin',1977,Crayon on paper,415,20th century post-1945,1666,School of London
27016,The Last Night of the Shop 3.7.93,1993,"Fabric, safety pins and badges with printed papers on card",415,20th century post-1945,11857,Young British Artists (YBA)
27090,Water Painting,1999,Household paint on aluminium panel,415,20th century post-1945,11857,Young British Artists (YBA)
27014,Metal Surface,1964,"Metal, wood and motor",415,20th century post-1945,12072,Kinetic Art
27127,Sketch from Titian's 'Bacchus and Ariadne',1970,Graphite on paper,415,20th century post-1945,1666,School of London
27365,Portrait of an Unknown Lady,1595,Oil paint on wood,289,16th and 17th century,414,Tudor
27330,Artist's Shit,1961,"Tin can, printed paper and excrement",415,20th century post-1945,16666,Abject art
27330,Artist's Shit,1961,"Tin can, printed paper and excrement",415,20th century post-1945,1680,Body Art
27330,Artist's Shit,1961,"Tin can, printed paper and excrement",415,20th century post-1945,421,Conceptual Art
27015,Double Ringed Movement,1966,"Metal, plastic and 3 motors",415,20th century post-1945,12072,Kinetic Art
27251,The Arena,1976,Oil paint on canvas,8,20th century 1900-1945,1688,British Surrealism
27065,The Harvey Family,1721,Oil paint on canvas,289,16th and 17th century,406,"Netherlands-trained, working in Britain"
20840,Aeneas and his Family Fleeing Burning Troy,1654,Oil paint on canvas,289,16th and 17th century,399,Civil War and Commonwealth
20726,Second Glass of Whisky,1992,Acrylic paint on canvas,415,20th century post-1945,1683,British Pop
20771,Fish Basket,1965,"Wicker, shell and wood on cardboard base",8,20th century 1900-1945,1688,British Surrealism
